,attendance,away_team_errors,away_team_hits,home_team_errors,home_team_hits,temperature,wind_speed,total_runs,game_hours_dec,home_team_win,home_team_loss,Capacity,Home_Team_WP,Away_Team_WP,Distance_to_CF,Packed_Ratio,WinPerc_Diff,field_type_n,game_type_n,sky_Cloudy,sky_Drizzle,sky_In Dome,sky_Night,sky_Overcast,sky_Rain,sky_Sunny,sky_Unknown,DofWeek_Friday,DofWeek_Monday,DofWeek_Saturday,DofWeek_Sunday,DofWeek_Thursday,DofWeek_Tuesday,DofWeek_Wednesday
1463,23715.0,1,8,0,9,73.0,4.0,8,3.1,1,0,47715,0.5065,0.6053,401.0,0.49701351776171016,-0.0988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1464,36067.0,1,14,0,10,66.0,10.0,18,3.716666666666667,0,1,47170,0.4416,0.6203,400.0,0.7646173415306339,-0.17869999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1465,40122.0,1,9,0,6,81.0,18.0,7,3.3666666666666667,1,0,41922,0.5263,0.6579,408.0,0.95706311721769,-0.13160000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1466,39934.0,0,4,0,5,81.0,2.0,3,3.2,1,0,47309,0.4868,0.6538,408.0,0.8441100002113763,-0.16700000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1467,33029.0,2,14,0,4,78.0,11.0,9,3.3166666666666664,0,1,41900,0.4474,0.5443,400.0,0.7882816229116945,-0.09689999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1468,26158.0,1,8,0,12,77.0,8.0,11,3.05,1,0,40615,0.4935,0.3289,400.0,0.6440477656038409,0.16459999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1469,16097.0,1,7,1,14,86.0,8.0,13,3.55,1,0,41084,0.3377,0.5325,400.0,0.3918070295005355,-0.19479999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1470,33386.0,1,6,0,5,80.0,7.0,6,3.0166666666666666,1,0,41339,0.5897,0.5263,402.0,0.8076150850286654,0.06340000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1471,24110.0,0,5,1,9,72.0,0.0,4,2.8166666666666664,1,0,31042,0.4211,0.5454,404.0,0.7766896462856775,-0.12430000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1472,36683.0,1,12,2,11,86.0,8.0,14,3.3,0,1,45477,0.4103,0.5256,396.0,0.8066275260021549,-0.11529999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1473,29918.0,0,5,0,7,74.0,7.0,5,2.783333333333333,1,0,41339,0.5897,0.5263,402.0,0.7237233605070272,0.06340000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1474,16986.0,0,11,0,6,72.0,0.0,10,3.183333333333333,0,1,31042,0.4211,0.5454,404.0,0.5471941240899426,-0.12430000000000002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1475,41730.0,0,12,1,18,59.0,16.0,24,3.883333333333333,0,1,41915,0.6203,0.4416,399.0,0.9955863056185137,0.17869999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1476,24836.0,1,7,1,12,73.0,5.0,7,2.8833333333333333,1,0,47715,0.5065,0.4744,401.0,0.5205071780362569,0.03209999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1477,31515.0,1,17,1,8,66.0,7.0,18,3.1333333333333333,0,1,40209,0.4231,0.6053,396.0,0.7837797508020592,-0.18219999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1478,32373.0,0,11,0,8,72.0,10.0,8,2.6166666666666667,0,1,47309,0.4868,0.6538,408.0,0.6842884017840157,-0.16700000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1479,33819.0,1,12,2,4,71.0,11.0,11,3.4166666666666665,0,1,41900,0.4474,0.5443,400.0,0.8071360381861575,-0.09689999999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1480,32909.0,1,9,1,11,83.0,8.0,12,2.833333333333333,0,1,37903,0.5263,0.5263,410.0,0.8682426193177321,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1481,30808.0,0,16,3,9,67.0,11.0,12,3.0,1,0,41299,0.5065,0.5325,420.0,0.7459744788009395,-0.026000000000000023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1482,33917.0,1,18,4,14,62.0,4.0,23,3.85,0,1,46897,0.4805,0.5316,415.0,0.7232232338955583,-0.05109999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,35999.0,1,9,1,8,80.0,9.0,9,4.716666666666667,0,1,42319,0.3718,0.6579,404.0,0.8506580968359366,-0.2861,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1484,22072.0,1,7,0,6,70.0,12.0,4,2.85,0,1,40615,0.4935,0.3289,400.0,0.5434445401945094,0.16459999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1485,19206.0,0,9,1,5,75.0,2.0,8,2.6666666666666665,0,1,41084,0.3377,0.6053,400.0,0.4674812579106221,-0.26759999999999995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1486,19645.0,0,11,0,10,83.0,0.0,7,3.5666666666666664,0,1,48686,0.45,0.4304,407.0,0.40350408741732735,0.019600000000000006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1487,38781.0,1,12,1,8,83.0,10.0,8,3.1166666666666667,0,1,45477,0.4103,0.5256,396.0,0.852760736196319,-0.11529999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1488,33109.0,0,14,0,17,82.0,9.0,15,3.55,1,0,41339,0.5897,0.5263,402.0,0.8009143907690075,0.06340000000000001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1489,18024.0,2,12,0,18,72.0,0.0,20,3.4833333333333334,1,0,31042,0.4211,0.5454,404.0,0.5806326911925778,-0.12430000000000002,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1490,41442.0,0,12,0,7,64.0,12.0,11,2.716666666666667,0,1,41915,0.6203,0.4416,399.0,0.9887152570678754,0.17869999999999997,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1491,26925.0,0,7,1,5,83.0,9.0,9,3.533333333333333,0,1,38362,0.4744,0.5443,399.0,0.7018664303216725,-0.06990000000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1492,32914.0,0,9,1,16,76.0,19.0,15,3.716666666666667,0,1,47309,0.4868,0.6538,408.0,0.6957238580396965,-0.16700000000000004,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1493,31355.0,1,6,0,12,90.0,8.0,8,2.533333333333333,1,0,37903,0.5263,0.5263,410.0,0.8272432261298578,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1494,36419.0,0,6,0,10,90.0,11.0,14,2.8,1,0,46897,0.4805,0.5316,415.0,0.776574194511376,-0.05109999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1495,31762.0,1,17,1,8,87.0,10.0,19,3.3666666666666667,0,1,42319,0.3718,0.6579,404.0,0.7505375835912947,-0.2861,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1496,15538.0,0,14,2,8,89.0,14.0,11,3.25,0,1,41084,0.3377,0.6053,400.0,0.3782007594197254,-0.26759999999999995,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1497,22567.0,1,16,0,7,82.0,0.0,8,3.3,0,1,48686,0.45,0.4304,407.0,0.46352134083720165,0.019600000000000006,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1498,36839.0,0,11,1,9,78.0,5.0,6,3.633333333333333,0,1,45477,0.4103,0.5256,396.0,0.810057831431273,-0.11529999999999996,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1499,36312.0,1,8,0,10,93.0,12.0,8,3.066666666666667,1,0,48114,0.6538,0.5454,400.0,0.7547075695223844,0.10840000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1500,41479.0,1,12,0,16,75.0,8.0,15,3.2666666666666666,1,0,41915,0.6203,0.4304,399.0,0.9895979959441727,0.18989999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1501,35955.0,0,17,1,12,69.0,6.0,17,3.4166666666666665,0,1,47715,0.5065,0.5263,401.0,0.7535366237032379,-0.01980000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1502,32228.0,0,4,0,9,85.0,10.0,7,2.6666666666666665,1,0,38362,0.4744,0.5443,399.0,0.8401021844533653,-0.06990000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1503,38673.0,0,8,0,2,83.0,5.0,8,2.4,0,1,47309,0.4868,0.3289,408.0,0.8174554524509079,0.15789999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1504,30215.0,0,4,1,11,84.0,8.0,5,3.2333333333333334,0,1,41900,0.4474,0.5897,400.0,0.7211217183770883,-0.14229999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1505,27318.0,1,5,0,9,77.0,0.0,7,3.1166666666666667,1,0,36742,0.5325,0.6579,407.0,0.7435087910293398,-0.12540000000000007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1506,36450.0,0,4,0,13,87.0,6.0,7,2.55,1,0,37903,0.5263,0.5256,410.0,0.9616653035379785,0.0007000000000000339,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1507,36502.0,0,13,0,6,86.0,15.0,12,2.8,0,1,41299,0.5065,0.6053,420.0,0.8838470665149277,-0.0988,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1508,32435.0,1,15,0,11,89.0,5.0,16,3.583333333333333,1,0,46897,0.4805,0.45,415.0,0.6916220653773163,0.03049999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1509,40805.0,0,5,0,9,89.0,8.0,3,2.6333333333333333,1,0,42319,0.3718,0.4231,404.0,0.964224107374938,-0.05129999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1510,28345.0,1,5,0,8,85.0,7.0,7,2.45,1,0,40615,0.4935,0.5316,400.0,0.6978948664286594,-0.03809999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1511,38611.0,0,12,0,17,83.0,5.0,17,3.05,1,0,45971,0.6053,0.4211,410.0,0.8398990668029845,0.18419999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1512,20484.0,1,7,1,10,88.0,8.0,7,2.65,1,0,41084,0.3377,0.5263,400.0,0.49858825820270664,-0.1886,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1513,36715.0,0,9,0,13,85.0,9.0,13,3.55,1,0,45477,0.4103,0.4416,396.0,0.8073311783978715,-0.031299999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1514,47559.0,2,7,0,11,88.0,12.0,13,3.5,1,0,48114,0.6538,0.5454,400.0,0.9884648958723032,0.10840000000000005,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1515,41928.0,1,6,1,6,63.0,14.0,5,2.783333333333333,0,1,41915,0.6203,0.4304,399.0,1.0,0.18989999999999996,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1516,40431.0,1,8,1,10,70.0,4.0,9,2.8833333333333333,1,0,47715,0.5065,0.5263,401.0,0.847343602640679,-0.01980000000000004,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1517,33590.0,1,8,1,5,84.0,2.0,7,2.783333333333333,1,0,38362,0.4744,0.5443,399.0,0.8756060685052917,-0.06990000000000002,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1518,40075.0,2,3,0,10,81.0,7.0,3,2.7333333333333334,1,0,47309,0.4868,0.3289,408.0,0.8470904056310639,0.15789999999999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1519,30085.0,0,10,1,10,85.0,16.0,11,3.083333333333333,1,0,41900,0.4474,0.5897,400.0,0.718019093078759,-0.14229999999999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1520,29457.0,2,8,0,10,76.0,0.0,15,3.15,1,0,36742,0.5325,0.6579,407.0,0.8017255456970225,-0.12540000000000007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1521,38880.0,1,16,0,15,93.0,17.0,18,3.6666666666666665,0,1,37903,0.5263,0.5256,410.0,1.0,0.0007000000000000339,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1522,39028.0,0,8,0,4,85.0,3.0,6,2.716666666666667,0,1,41299,0.5065,0.6053,420.0,0.9450107750792998,-0.0988,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1523,33337.0,1,10,1,15,81.0,1.0,17,3.583333333333333,1,0,46897,0.4805,0.45,415.0,0.7108557050557605,0.03049999999999997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1524,40871.0,0,5,1,4,87.0,4.0,3,2.7333333333333334,0,1,42319,0.3718,0.4231,404.0,0.9657836905408917,-0.05129999999999996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1525,25776.0,1,13,1,12,86.0,10.0,18,3.2333333333333334,0,1,40615,0.4935,0.5316,400.0,0.6346423735073249,-0.03809999999999997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1526,18229.0,0,4,1,11,81.0,5.0,5,2.7666666666666666,1,0,45971,0.6053,0.4211,410.0,0.3965325966370103,0.18419999999999997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1527,40879.0,0,8,0,9,96.0,5.0,1,3.3166666666666664,0,1,41084,0.3377,0.5263,400.0,0.9950102229578425,-0.1886,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1528,40643.0,0,12,0,13,74.0,10.0,10,3.4,0,1,45477,0.4103,0.4416,396.0,0.8937045099720738,-0.031299999999999994,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1529,46811.0,0,9,0,16,91.0,10.0,15,3.8,0,1,48114,0.6538,0.5454,400.0,0.9729184852641642,0.10840000000000005,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1530,42238.0,2,10,0,9,66.0,19.0,9,3.35,1,0,41915,0.6203,0.4304,399.0,1.0,0.18989999999999996,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1531,35746.0,0,4,1,6,64.0,3.0,7,2.8666666666666667,1,0,47715,0.5065,0.5263,401.0,0.7491564497537462,-0.01980000000000004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1532,28226.0,0,13,0,12,80.0,7.0,14,3.283333333333333,1,0,38362,0.4744,0.5443,399.0,0.7357801991554143,-0.06990000000000002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1533,44808.0,3,7,0,8,77.0,5.0,8,2.9833333333333334,1,0,47309,0.4868,0.3289,408.0,0.9471347946479528,0.15789999999999998,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1534,32668.0,0,9,1,5,79.0,11.0,8,3.1,1,0,41900,0.4474,0.5897,400.0,0.7796658711217184,-0.14229999999999998,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1535,24385.0,2,8,0,2,78.0,0.0,9,3.4,0,1,36742,0.5325,0.6579,407.0,0.663681889935224,-0.12540000000000007,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1536,36195.0,1,14,3,10,82.0,13.0,17,2.9333333333333336,0,1,37903,0.5263,0.5256,410.0,0.9549376038835976,0.0007000000000000339,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1537,37886.0,2,12,0,9,82.0,7.0,12,3.0166666666666666,0,1,41299,0.5065,0.6053,420.0,0.9173587738201894,-0.0988,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1538,35216.0,4,16,1,14,83.0,4.0,19,4.5,0,1,46897,0.4805,0.45,415.0,0.7509222338315884,0.03049999999999997,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1539,40713.0,1,15,0,5,82.0,5.0,17,3.2,0,1,42319,0.3718,0.4231,404.0,0.9620501429617903,-0.05129999999999996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1540,27196.0,0,8,0,11,80.0,8.0,5,3.3666666666666667,1,0,40615,0.4935,0.5316,400.0,0.6696048258032746,-0.03809999999999997,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1541,44956.0,1,9,0,8,72.0,6.0,9,3.1166666666666667,1,0,45971,0.6053,0.4211,410.0,0.9779208631528572,0.18419999999999997,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1542,25565.0,0,8,0,11,91.0,14.0,14,2.9166666666666665,0,1,41084,0.3377,0.5263,400.0,0.6222617077207672,-0.1886,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1543,41356.0,3,14,1,11,71.0,10.0,11,3.283333333333333,0,1,45477,0.4103,0.4416,396.0,0.9093827649141324,-0.031299999999999994,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1544,29986.0,1,9,0,5,71.0,8.0,8,3.066666666666667,0,1,38362,0.4744,0.6203,399.0,0.7816589333194307,-0.14589999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1545,30012.0,1,15,0,8,69.0,10.0,10,3.1166666666666667,0,1,38885,0.3289,0.4304,404.0,0.7718143242895719,-0.10149999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1546,25291.0,0,7,1,7,77.0,0.0,6,2.716666666666667,1,0,36742,0.5325,0.6579,407.0,0.6883403189810027,-0.12540000000000007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1547,35767.0,1,8,1,8,71.0,3.0,9,3.4,1,0,41299,0.5065,0.5065,420.0,0.8660500254243444,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1548,36558.0,1,15,0,13,79.0,7.0,13,3.7,0,1,46897,0.4805,0.45,415.0,0.7795381367678103,0.03049999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,20443.0,2,8,1,7,81.0,7.0,11,3.4333333333333336,0,1,42319,0.3718,0.4231,404.0,0.48306907063021337,-0.05129999999999996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1550,37790.0,2,15,1,12,75.0,14.0,15,4.416666666666667,1,0,37755,0.5454,0.4935,420.0,1.0,0.0519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1551,22324.0,0,7,0,12,90.0,13.0,7,2.9,1,0,41084,0.3377,0.5263,400.0,0.5433745497030474,-0.1886,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1552,36412.0,0,10,2,10,76.0,6.0,9,3.05,0,1,45477,0.4103,0.4416,396.0,0.8006684697759306,-0.031299999999999994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1553,46967.0,0,8,1,5,71.0,11.0,7,2.9,1,0,49282,0.5316,0.45,400.0,0.953025445395885,0.08159999999999995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,32407.0,1,8,0,5,92.0,13.0,10,2.6333333333333333,1,0,48114,0.6538,0.3718,400.0,0.6735461612004822,0.28200000000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1555,33747.0,1,12,0,10,77.0,8.0,13,3.466666666666667,0,1,38362,0.4744,0.6203,399.0,0.8796986601324227,-0.14589999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1556,13586.0,0,13,1,5,66.0,14.0,6,2.8833333333333333,0,1,47170,0.4416,0.4474,400.0,0.28802204791180835,-0.005800000000000027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1557,35185.0,0,9,0,6,86.0,21.0,7,3.1,1,0,41922,0.5263,0.5263,408.0,0.8392967892753208,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1558,27729.0,1,22,0,9,82.0,12.0,19,3.8166666666666655,0,1,38362,0.4744,0.6203,399.0,0.7228246702465982,-0.14589999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1559,14810.0,1,10,1,13,67.0,13.0,8,3.533333333333333,1,0,47170,0.4416,0.4474,400.0,0.3139707441170235,-0.005800000000000027,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1560,40122.0,0,7,1,6,81.0,17.0,3,2.9333333333333336,1,0,41922,0.5263,0.5263,408.0,0.95706311721769,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1561,34760.0,2,15,2,10,83.0,8.0,12,3.5166666666666666,0,1,47309,0.4868,0.4805,408.0,0.7347439176478049,0.006300000000000028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1562,25714.0,1,14,1,14,79.0,14.0,24,3.4,1,0,38885,0.3289,0.4304,404.0,0.6612832711842613,-0.10149999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1563,19961.0,0,5,0,8,73.0,0.0,5,3.2666666666666666,0,1,36742,0.5325,0.3377,407.0,0.5432747264710686,0.19479999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1564,42307.0,0,11,0,7,78.0,6.0,5,2.7333333333333334,1,0,56000,0.5443,0.5897,395.0,0.7554821428571429,-0.045399999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1565,25004.0,0,5,0,5,73.0,0.0,5,2.9,1,0,41168,0.5256,0.4103,409.0,0.6073649436455499,0.11529999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1566,30150.0,1,8,0,11,78.0,5.0,6,2.783333333333333,1,0,41299,0.5065,0.5065,420.0,0.7300418896341315,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1567,15629.0,2,3,0,10,80.0,4.0,6,2.6,1,0,35051,0.6053,0.4211,410.0,0.4458931271575704,0.18419999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1568,41616.0,0,6,0,7,70.0,4.0,7,2.9166666666666665,0,1,41649,0.6579,0.5263,400.0,0.999207664049557,0.13160000000000005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1569,36544.0,0,6,0,6,81.0,15.0,4,2.9,0,1,37755,0.5454,0.4935,420.0,0.9679247781750762,0.0519,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1570,23876.0,1,15,2,10,71.0,3.0,17,3.733333333333333,0,1,45971,0.6053,0.4231,410.0,0.5193709077461878,0.18219999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1571,35366.0,0,15,0,9,92.0,7.0,7,3.066666666666667,1,0,48114,0.6538,0.6053,400.0,0.7350459325767967,0.0485000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1572,27906.0,0,6,0,5,84.0,12.0,1,2.4,1,0,38362,0.4744,0.6203,399.0,0.727438611125593,-0.14589999999999997,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1573,22118.0,1,7,0,6,91.0,5.0,4,2.6666666666666665,0,1,43651,0.4304,0.45,401.0,0.506700877414034,-0.019600000000000006,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,18187.0,1,12,0,7,76.0,0.0,8,3.283333333333333,0,1,36742,0.5325,0.4805,407.0,0.4949921071253606,0.05199999999999999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1575,44712.0,0,7,0,7,96.0,8.0,5,2.833333333333333,1,0,56000,0.5443,0.5897,395.0,0.7984285714285714,-0.045399999999999996,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1576,22553.0,2,9,2,15,73.0,0.0,17,3.216666666666667,1,0,41168,0.5256,0.4103,409.0,0.547828410415857,0.11529999999999996,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1577,27670.0,0,19,1,14,86.0,18.0,15,4.483333333333333,1,0,41299,0.5065,0.5065,420.0,0.6699920094917553,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1578,13811.0,0,5,2,11,89.0,14.0,11,2.4333333333333336,1,0,35051,0.6053,0.4211,410.0,0.3940258480499843,0.18419999999999997,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1579,41166.0,0,8,0,9,90.0,11.0,5,3.0,0,1,41649,0.6579,0.5263,400.0,0.9884030829071526,0.13160000000000005,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1580,36291.0,1,7,2,5,79.0,17.0,4,3.55,0,1,37755,0.5454,0.4935,420.0,0.9612236789829162,0.0519,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1581,17361.0,3,9,0,7,72.0,0.0,6,3.5,0,1,31042,0.4211,0.6203,404.0,0.559274531280201,-0.1992,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1582,44897.0,1,10,1,10,90.0,8.0,9,2.966666666666667,0,1,45529,0.5263,0.6538,400.0,0.986118737507962,-0.12750000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1583,32285.0,1,7,0,10,84.0,14.0,9,2.9833333333333334,1,0,40209,0.4231,0.5897,396.0,0.8029296923574324,-0.16660000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1584,40214.0,1,10,1,3,85.0,7.0,6,2.9833333333333334,0,1,43651,0.4304,0.45,401.0,0.9212618267622735,-0.019600000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1585,22846.0,0,7,0,3,82.0,13.0,2,2.3166666666666664,0,1,47170,0.4416,0.4103,400.0,0.4843332626669493,0.031299999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1586,41576.0,0,11,0,1,84.0,11.0,6,2.85,0,1,41922,0.5263,0.3377,408.0,0.9917465769762893,0.1886,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1587,29553.0,0,7,2,11,88.0,18.0,11,3.0,1,0,38885,0.3289,0.4868,404.0,0.76001028674296,-0.15789999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1588,24993.0,1,2,0,8,75.0,0.0,3,2.85,1,0,36742,0.5325,0.4805,407.0,0.680229709868815,0.05199999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1589,45931.0,1,6,0,8,99.0,7.0,3,2.7333333333333334,1,0,56000,0.5443,0.4474,395.0,0.8201964285714286,0.09689999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1590,34659.0,1,5,0,7,88.0,9.0,3,3.533333333333333,1,0,37903,0.5263,0.5065,410.0,0.9144131071419149,0.01980000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1591,36369.0,0,5,0,8,73.0,0.0,6,2.8,1,0,41168,0.5256,0.3718,409.0,0.8834288767975126,0.15379999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1592,25269.0,0,6,1,12,86.0,13.0,5,3.2,1,0,35051,0.6053,0.4935,410.0,0.7209209437676528,0.11179999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
