,attendance,away_team_errors,away_team_hits,home_team_errors,home_team_hits,temperature,wind_speed,total_runs,game_hours_dec,home_team_win,home_team_loss,Capacity,Home_Team_WP,Away_Team_WP,Distance_to_CF,Packed_Ratio,WinPerc_Diff,field_type_n,game_type_n,sky_Cloudy,sky_Drizzle,sky_In Dome,sky_Night,sky_Overcast,sky_Rain,sky_Sunny,sky_Unknown,DofWeek_Friday,DofWeek_Monday,DofWeek_Saturday,DofWeek_Sunday,DofWeek_Thursday,DofWeek_Tuesday,DofWeek_Wednesday
671,25412.0,1,6,1,5,93.0,5.0,5,2.8,0,1,41339,0.5897,0.4304,402.0,0.6147221751856601,0.1593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
672,40416.0,2,17,1,11,75.0,2.0,17,3.25,0,1,45529,0.5263,0.4474,400.0,0.8876979507566606,0.07889999999999997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
673,17493.0,0,8,0,11,65.0,2.0,9,3.3666666666666667,1,0,47715,0.5065,0.6538,401.0,0.3666142722414335,-0.1473000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
674,26053.0,2,8,0,12,71.0,7.0,15,3.4333333333333336,1,0,40209,0.4231,0.4805,396.0,0.6479395160287498,-0.05740000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
675,22288.0,0,6,1,11,84.0,14.0,5,2.466666666666667,1,0,38362,0.4744,0.3718,399.0,0.580991606277045,0.10259999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
676,27631.0,1,12,0,10,84.0,13.0,9,3.35,1,0,47309,0.4868,0.4211,408.0,0.5840537741233169,0.06570000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
677,15275.0,0,9,0,9,87.0,15.0,17,3.2333333333333334,1,0,35051,0.6053,0.5256,410.0,0.43579355795840347,0.0797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
678,19894.0,0,13,0,15,79.0,7.0,9,4.65,1,0,41339,0.5897,0.3377,402.0,0.4812404750961562,0.252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
679,10537.0,0,10,1,13,72.0,0.0,13,3.4166666666666665,1,0,31042,0.4211,0.6053,404.0,0.3394433348366729,-0.18419999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
680,15434.0,0,7,1,8,65.0,1.0,11,2.5,1,0,47715,0.5065,0.6538,401.0,0.3234622236194069,-0.1473000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
681,31662.0,0,9,1,7,70.0,6.0,9,3.0166666666666666,0,1,40209,0.4231,0.5454,396.0,0.7874356487353578,-0.12230000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
682,21523.0,0,9,1,11,84.0,6.0,7,3.0166666666666666,1,0,38362,0.4744,0.5263,399.0,0.5610499973932538,-0.0519,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
683,11866.0,1,2,0,10,79.0,4.0,5,3.183333333333333,1,0,47170,0.4416,0.4103,400.0,0.25155819376722494,0.031299999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
684,30501.0,1,5,0,9,78.0,10.0,2,2.8,1,0,47309,0.4868,0.5316,408.0,0.6447187638715678,-0.04479999999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685,17972.0,1,11,1,12,74.0,6.0,11,3.1333333333333333,1,0,38885,0.3289,0.5263,404.0,0.4621833611932622,-0.19739999999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,23832.0,0,3,0,5,80.0,0.0,3,2.9,1,0,41900,0.4474,0.6579,400.0,0.568782816229117,-0.21050000000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
687,16592.0,1,4,0,13,76.0,0.0,6,2.8666666666666667,1,0,36742,0.5325,0.4304,407.0,0.4515812966087856,0.10209999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
688,44352.0,0,7,1,4,74.0,6.0,4,3.083333333333333,1,0,56000,0.5443,0.45,395.0,0.792,0.0943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689,23961.0,0,13,0,11,82.0,4.0,11,3.2666666666666666,1,0,46897,0.4805,0.6203,415.0,0.5109282043627524,-0.13979999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690,12063.0,0,12,0,12,87.0,1.0,11,3.1,1,0,35051,0.6053,0.5256,410.0,0.34415565889703575,0.0797,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
691,13936.0,0,13,1,13,87.0,8.0,9,3.4833333333333334,0,1,42319,0.3718,0.5263,404.0,0.3293083484959474,-0.15449999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
692,13078.0,1,10,0,13,90.0,6.0,11,3.3,1,0,40615,0.4935,0.5065,400.0,0.32199926135664164,-0.012999999999999956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
693,17161.0,2,11,0,12,89.0,14.0,16,3.633333333333333,1,0,41339,0.5897,0.3377,402.0,0.41512857108299667,0.252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
694,12207.0,1,14,1,8,72.0,0.0,13,3.1333333333333333,0,1,31042,0.4211,0.6053,404.0,0.39324141485729014,-0.18419999999999997,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
695,14615.0,2,15,1,12,62.0,1.0,17,3.733333333333333,0,1,47715,0.5065,0.6538,401.0,0.30629780991302524,-0.1473000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,30644.0,0,10,0,9,72.0,8.0,6,3.066666666666667,0,1,40209,0.4231,0.5454,396.0,0.7621179337959163,-0.12230000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697,20369.0,2,15,0,12,87.0,7.0,16,3.6,0,1,38362,0.4744,0.5263,399.0,0.5309681455607111,-0.0519,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698,12298.0,0,5,1,4,66.0,14.0,5,2.2333333333333334,1,0,47170,0.4416,0.4103,400.0,0.26071655713377145,0.031299999999999994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
699,27532.0,1,11,0,7,77.0,16.0,13,3.35,1,0,47309,0.4868,0.5316,408.0,0.5819611490414086,-0.04479999999999995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
700,22194.0,0,10,1,8,74.0,2.0,13,3.1166666666666667,0,1,38885,0.3289,0.5263,404.0,0.5707599331361708,-0.19739999999999996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
701,32888.0,2,8,0,16,89.0,10.0,17,2.8166666666666664,1,0,41900,0.4474,0.6579,400.0,0.7849164677804296,-0.21050000000000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
702,16169.0,1,10,0,7,74.0,0.0,7,3.0,0,1,36742,0.5325,0.4304,407.0,0.44006858635893525,0.10209999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
703,42457.0,0,4,0,11,71.0,4.0,7,2.8166666666666664,1,0,56000,0.5443,0.45,395.0,0.7581607142857143,0.0943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
704,22437.0,0,8,1,4,75.0,7.0,5,3.033333333333333,0,1,46897,0.4805,0.6203,415.0,0.47843145616990423,-0.13979999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
705,11023.0,1,7,0,7,84.0,4.0,7,3.05,0,1,35051,0.6053,0.5256,410.0,0.314484608142421,0.0797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
706,13359.0,1,8,1,5,85.0,10.0,8,3.1333333333333333,0,1,42319,0.3718,0.5263,404.0,0.31567381081783596,-0.15449999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707,15155.0,0,7,0,8,91.0,13.0,2,2.9,1,0,40615,0.4935,0.5065,400.0,0.3731380032007879,-0.012999999999999956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
708,26005.0,0,11,2,9,86.0,5.0,10,2.9833333333333334,1,0,41339,0.5897,0.3377,402.0,0.6290669827523646,0.252,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
709,12256.0,0,9,1,2,72.0,0.0,10,2.583333333333333,0,1,31042,0.4211,0.6053,404.0,0.3948199213968172,-0.18419999999999997,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
710,23618.0,0,7,0,14,63.0,3.0,20,3.533333333333333,1,0,47715,0.5065,0.6538,401.0,0.49498061406266375,-0.1473000000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
711,40446.0,0,7,0,6,74.0,11.0,3,3.0166666666666666,1,0,40209,0.4231,0.5454,396.0,1.0,-0.12230000000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
712,26297.0,0,14,2,12,86.0,3.0,18,3.4166666666666665,0,1,38362,0.4744,0.5263,399.0,0.6854960638131484,-0.0519,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
713,18149.0,0,14,2,11,67.0,6.0,17,3.733333333333333,0,1,47170,0.4416,0.4103,400.0,0.38475726097095614,0.031299999999999994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
714,42141.0,0,8,0,8,74.0,11.0,8,2.8166666666666664,1,0,47309,0.4868,0.5316,408.0,0.8907607431989685,-0.04479999999999995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715,20992.0,0,16,1,12,79.0,10.0,16,3.4,0,1,38885,0.3289,0.5263,404.0,0.5398482705413399,-0.19739999999999996,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
716,43662.0,0,10,2,6,81.0,11.0,9,2.85,0,1,41900,0.4474,0.6579,400.0,1.0,-0.21050000000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
717,20849.0,0,8,3,6,79.0,0.0,8,2.9,0,1,36742,0.5325,0.4304,407.0,0.5674432529530238,0.10209999999999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
718,41820.0,0,4,0,11,72.0,9.0,12,3.2,1,0,56000,0.5443,0.45,395.0,0.7467857142857143,0.0943,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
719,26574.0,0,2,0,6,87.0,4.0,6,2.4,1,0,46897,0.4805,0.6203,415.0,0.5666460541186004,-0.13979999999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
720,18169.0,0,10,0,8,85.0,4.0,5,3.083333333333333,0,1,42319,0.3718,0.5263,404.0,0.42933434154871336,-0.15449999999999997,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
721,18653.0,0,9,1,10,87.0,13.0,8,3.9333333333333336,0,1,40615,0.4935,0.5065,400.0,0.45926381878616274,-0.012999999999999956,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
722,46025.0,0,11,1,11,90.0,9.0,13,3.3666666666666667,0,1,48114,0.6538,0.5256,400.0,0.9565822837427775,0.1282000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,13884.0,0,10,0,8,72.0,0.0,8,3.3,0,1,31042,0.4211,0.5316,404.0,0.44726499581212553,-0.11049999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
724,24033.0,0,10,0,8,61.0,2.0,6,3.0,0,1,47715,0.5065,0.4103,401.0,0.5036780886513675,0.09619999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725,25318.0,0,11,2,6,81.0,4.0,10,3.1666666666666665,0,1,38362,0.4744,0.4474,399.0,0.6599760179344143,0.02699999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
726,21322.0,0,8,0,5,78.0,10.0,2,3.2333333333333334,0,1,43651,0.4304,0.3377,401.0,0.4884653272548166,0.0927,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
727,25139.0,2,6,1,2,65.0,7.0,1,2.65,1,0,47170,0.4416,0.5454,400.0,0.5329446682213271,-0.1038,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
728,30257.0,0,9,0,9,76.0,10.0,6,2.9833333333333334,1,0,41922,0.5263,0.5897,408.0,0.7217451457468632,-0.06340000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
729,22595.0,0,16,3,18,77.0,17.0,24,4.766666666666667,0,1,38885,0.3289,0.4935,404.0,0.581072392953581,-0.16459999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
730,46441.0,0,7,1,9,76.0,2.0,11,3.15,1,0,56000,0.5443,0.4231,395.0,0.8293035714285715,0.12120000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
731,34616.0,0,13,0,7,80.0,11.0,11,3.3166666666666664,0,1,37903,0.5263,0.5065,410.0,0.9132786322982349,0.01980000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
732,31981.0,1,10,0,11,86.0,7.0,13,3.333333333333333,0,1,46897,0.4805,0.45,415.0,0.6819412755613365,0.03049999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
733,25910.0,0,11,2,10,78.0,13.0,11,3.716666666666667,1,0,35051,0.6053,0.5325,410.0,0.7392085817808336,0.07279999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
734,26985.0,0,5,2,11,81.0,2.0,7,2.9333333333333336,0,1,42319,0.3718,0.5263,404.0,0.6376568444433942,-0.15449999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
735,41293.0,0,4,1,10,76.0,8.0,5,4.383333333333334,1,0,41649,0.6579,0.6203,400.0,0.9914523758073424,0.03760000000000008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736,31161.0,0,7,1,6,73.0,7.0,7,3.283333333333333,0,1,45971,0.6053,0.4868,410.0,0.677840377629375,0.11849999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,35538.0,0,11,0,16,87.0,7.0,16,3.45,1,0,48114,0.6538,0.5256,400.0,0.7386207756578127,0.1282000000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,14353.0,0,6,0,13,72.0,0.0,12,3.1,1,0,31042,0.4211,0.5316,404.0,0.462373558404742,-0.11049999999999999,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
739,20357.0,0,15,1,9,66.0,8.0,13,2.9,0,1,47715,0.5065,0.4103,401.0,0.4266373257885361,0.09619999999999995,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740,26637.0,1,14,0,9,76.0,7.0,11,3.75,0,1,38362,0.4744,0.4474,399.0,0.6943590010948334,0.02699999999999997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
741,19453.0,1,9,2,6,73.0,10.0,10,3.45,0,1,43651,0.4304,0.3377,401.0,0.445648438752835,0.0927,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
742,30045.0,0,17,2,5,60.0,15.0,13,3.0,0,1,47170,0.4416,0.5454,400.0,0.6369514521941912,-0.1038,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
743,36118.0,0,7,1,6,72.0,9.0,4,3.216666666666667,1,0,41922,0.5263,0.5897,408.0,0.8615524068508181,-0.06340000000000001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744,22274.0,1,4,0,12,74.0,17.0,14,3.2,1,0,38885,0.3289,0.4935,404.0,0.5728172817281728,-0.16459999999999997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745,47590.0,0,4,0,9,72.0,8.0,6,2.583333333333333,1,0,56000,0.5443,0.4231,395.0,0.8498214285714286,0.12120000000000003,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
746,39757.0,0,9,0,9,77.0,11.0,7,3.2333333333333334,1,0,37903,0.5263,0.5065,410.0,1.0,0.01980000000000004,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
747,30280.0,1,14,0,10,82.0,5.0,13,3.183333333333333,0,1,46897,0.4805,0.45,415.0,0.6456702987397914,0.03049999999999997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
748,27483.0,3,4,0,12,72.0,14.0,11,2.6333333333333333,1,0,35051,0.6053,0.5325,410.0,0.7840860460471883,0.07279999999999998,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
749,31118.0,1,5,1,12,79.0,12.0,10,3.1666666666666665,1,0,42319,0.3718,0.5263,404.0,0.7353198326992604,-0.15449999999999997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
750,41250.0,1,4,1,7,71.0,9.0,5,3.216666666666667,0,1,41649,0.6579,0.6203,400.0,0.9904199380537347,0.03760000000000008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
751,30855.0,1,4,0,8,76.0,9.0,2,3.033333333333333,1,0,45971,0.6053,0.4868,410.0,0.6711840073089557,0.11849999999999994,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752,35102.0,1,7,1,13,85.0,8.0,18,3.25,1,0,48114,0.6538,0.5256,400.0,0.7295589641268654,0.1282000000000001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,40818.0,0,3,0,5,73.0,11.0,3,2.6166666666666667,1,0,41649,0.6579,0.6203,400.0,0.9800475401570266,0.03760000000000008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
754,24226.0,0,2,0,10,76.0,5.0,8,2.8666666666666667,1,0,45971,0.6053,0.4868,410.0,0.5269844032107198,0.11849999999999994,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
755,29330.0,1,10,0,9,76.0,5.0,10,3.4166666666666665,0,1,41922,0.5263,0.5325,408.0,0.6996326511139735,-0.006199999999999983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
756,20329.0,0,15,0,9,72.0,8.0,13,3.216666666666667,1,0,38885,0.3289,0.4935,404.0,0.5227979940851228,-0.16459999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,38536.0,0,3,1,8,68.0,15.0,9,2.9,1,0,41649,0.6579,0.6203,400.0,0.9252563086748782,0.03760000000000008,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
758,22253.0,0,8,0,11,85.0,2.0,15,2.8,1,0,41084,0.3377,0.4231,400.0,0.5416463830201538,-0.08539999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759,21309.0,0,8,1,12,91.0,2.0,15,3.0166666666666666,1,0,48114,0.6538,0.5065,400.0,0.4428856465893503,0.1473000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,41447.0,0,9,0,9,67.0,15.0,6,3.55,1,0,41915,0.6203,0.45,399.0,0.9888345461052129,0.17029999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,16503.0,0,6,1,2,86.0,7.0,3,2.833333333333333,0,1,43651,0.4304,0.5897,401.0,0.3780669400471925,-0.1593,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
762,33471.0,0,7,3,9,81.0,14.0,7,2.7666666666666666,1,0,41922,0.5263,0.5325,408.0,0.7984113353370546,-0.006199999999999983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
763,17645.0,0,3,1,4,72.0,10.0,4,2.55,1,0,41900,0.4474,0.5263,400.0,0.4211217183770883,-0.07889999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
764,22615.0,1,11,2,6,78.0,9.0,9,4.316666666666666,0,1,37903,0.5263,0.4868,410.0,0.5966546183679392,0.03949999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
765,20033.0,0,8,1,6,73.0,0.0,7,2.716666666666667,1,0,41168,0.5256,0.4416,409.0,0.4866158181111543,0.08399999999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
766,32465.0,0,4,0,9,78.0,5.0,5,2.7666666666666666,1,0,41299,0.5065,0.4935,420.0,0.7860965156541321,0.012999999999999956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
767,22683.0,2,10,1,12,78.0,10.0,18,3.6,0,1,46897,0.4805,0.5443,415.0,0.48367699426402544,-0.06380000000000002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
768,24790.0,0,6,0,14,69.0,5.0,7,2.9166666666666665,1,0,46897,0.4805,0.5443,415.0,0.528605241273429,-0.06380000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
769,11811.0,0,8,0,12,75.0,16.0,12,2.75,1,0,35051,0.6053,0.3289,410.0,0.3369661350603406,0.2763999999999999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
770,38137.0,0,9,2,8,70.0,17.0,11,3.8,1,0,41649,0.6579,0.4744,400.0,0.9156762467286129,0.18350000000000005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
771,36786.0,0,12,0,12,81.0,7.0,14,3.1666666666666665,1,0,37755,0.5454,0.4211,420.0,0.9743345252284465,0.12430000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
772,16161.0,1,9,0,8,85.0,6.0,8,3.2,0,1,45971,0.6053,0.5316,410.0,0.35154771486371844,0.07369999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,20899.0,1,5,0,12,90.0,5.0,9,3.3666666666666667,1,0,41084,0.3377,0.4231,400.0,0.5086895141660988,-0.08539999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,34215.0,0,4,2,7,90.0,9.0,3,2.1666666666666665,1,0,45477,0.4103,0.3718,396.0,0.7523583349825186,0.03849999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
775,26950.0,3,11,1,15,88.0,11.0,15,3.3833333333333333,1,0,48114,0.6538,0.5065,400.0,0.5601280292638318,0.1473000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,41443.0,1,7,0,8,66.0,15.0,7,3.3,0,1,41915,0.6203,0.45,399.0,0.9887391148753429,0.17029999999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,16378.0,0,7,0,3,82.0,5.0,5,2.7,0,1,43651,0.4304,0.5897,401.0,0.37520331722068223,-0.1593,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,32634.0,0,9,0,13,77.0,9.0,11,3.066666666666667,1,0,41922,0.5263,0.5325,408.0,0.7784456848432804,-0.006199999999999983,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,22918.0,0,7,0,5,80.0,0.0,3,3.1333333333333333,0,1,41900,0.4474,0.5263,400.0,0.5469689737470167,-0.07889999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
780,22895.0,2,14,0,7,82.0,6.0,9,4.116666666666666,0,1,37903,0.5263,0.4868,410.0,0.6040418964198084,0.03949999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781,23114.0,1,5,1,5,73.0,0.0,4,2.466666666666667,1,0,41168,0.5256,0.4416,409.0,0.5614554994170229,0.08399999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
782,27121.0,2,9,0,11,80.0,4.0,12,3.216666666666667,1,0,41299,0.5065,0.4935,420.0,0.6566987094118502,0.012999999999999956,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
783,11937.0,0,10,1,9,78.0,7.0,9,3.1666666666666665,1,0,35051,0.6053,0.3289,410.0,0.3405608969786882,0.2763999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,38174.0,0,4,0,5,75.0,1.0,3,2.6,1,0,41649,0.6579,0.4744,400.0,0.9165646234003217,0.18350000000000005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
785,37083.0,0,8,0,6,72.0,7.0,7,3.183333333333333,0,1,37755,0.5454,0.4211,420.0,0.9822010329757648,0.12430000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
786,16083.0,0,7,1,7,84.0,4.0,8,2.5666666666666664,1,0,45971,0.6053,0.5316,410.0,0.349850993017337,0.07369999999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
787,20309.0,0,7,0,12,86.0,12.0,10,2.9166666666666665,1,0,41084,0.3377,0.4231,400.0,0.4943286924350112,-0.08539999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,33042.0,0,11,0,10,79.0,6.0,6,2.9333333333333336,1,0,45477,0.4103,0.3718,396.0,0.7265650768520351,0.03849999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
789,22972.0,1,7,0,8,81.0,3.0,9,3.3,1,0,48114,0.6538,0.5065,400.0,0.47744939102963796,0.1473000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
790,16056.0,0,9,1,4,89.0,10.0,4,2.966666666666667,0,1,43651,0.4304,0.5897,401.0,0.3678266248195918,-0.1593,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
791,32188.0,0,5,0,7,87.0,7.0,3,3.5,1,0,41922,0.5263,0.5325,408.0,0.7678068794427747,-0.006199999999999983,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
792,18663.0,1,11,2,8,80.0,7.0,11,3.4,0,1,41900,0.4474,0.5263,400.0,0.445417661097852,-0.07889999999999997,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
793,22859.0,0,9,1,11,85.0,7.0,13,3.283333333333333,1,0,37903,0.5263,0.4868,410.0,0.6030921035274253,0.03949999999999998,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
794,18613.0,2,4,0,8,73.0,0.0,6,2.75,1,0,41168,0.5256,0.4416,409.0,0.452123008161679,0.08399999999999996,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
795,27201.0,1,9,0,7,80.0,6.0,7,3.333333333333333,1,0,41299,0.5065,0.4935,420.0,0.6586358023196688,0.012999999999999956,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
796,24308.0,0,5,1,12,70.0,5.0,9,3.6,1,0,46897,0.4805,0.5443,415.0,0.5183273983410452,-0.06380000000000002,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
797,11327.0,1,9,0,8,78.0,13.0,1,3.3166666666666664,1,0,35051,0.6053,0.3289,410.0,0.3231576845168469,0.2763999999999999,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
798,38951.0,1,13,2,17,75.0,3.0,15,5.05,1,0,41649,0.6579,0.4744,400.0,0.9352205335062066,0.18350000000000005,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
799,36948.0,0,9,0,14,82.0,11.0,13,3.183333333333333,1,0,37755,0.5454,0.4211,420.0,0.9786253476360747,0.12430000000000002,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
800,15532.0,0,7,0,4,89.0,4.0,6,2.583333333333333,0,1,45971,0.6053,0.5316,410.0,0.33786517587174525,0.07369999999999999,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
801,34161.0,0,8,0,14,81.0,4.0,11,2.85,1,0,45477,0.4103,0.3718,396.0,0.751170921564747,0.03849999999999998,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
